"cont","year","fc","perc"
"America",2259,159257575,76.9304478974953
"Asia",2259,34347642,88.6036123972264
"Africa",2260,47582683,82.7417198675686
"America",2260,157553737,77.1772605185918
"Asia",2260,34299029,88.6197419641566
"Africa",2261,47475686,82.7805277716822
"America",2261,155849899,77.4240731396883
"Asia",2261,34250416,88.6358715310867
"Africa",2262,47368689,82.8193356757957
"America",2262,154146061,77.6708857607849
"Asia",2262,34201803,88.652001098017
"Africa",2263,47261692,82.8581435799093
"America",2263,152442223,77.9176983818814
"Asia",2263,34153190,88.6681306649472
"Africa",2264,47154695,82.8969514840228
"America",2264,150738385,78.1645110029779
"Asia",2264,34104577,88.6842602318774
"Africa",2265,47047698,82.9357593881364
"America",2265,149034547,78.4113236240744
"Asia",2265,34055964,88.7003897988076
"Africa",2266,46940701,82.97456729225
"America",2266,147330709,78.658136245171
"Asia",2266,34007351,88.7165193657378
"Africa",2267,46833704,83.0133751963635
"America",2267,145626871,78.9049488662675
"Asia",2267,33958738,88.732648932668
"Africa",2268,46726707,83.0521831004771
"America",2268,144175818,79.1151438462363
"Asia",2268,33910125,88.7487784995982
"Africa",2269,46619710,83.0909910045906
"America",2269,142731892,79.3243064313702
"Asia",2269,33861512,88.7649080665284
"Africa",2270,46512713,83.1297989087042
"America",2270,141287966,79.5334690165041
"Asia",2270,33812899,88.7810376334586
"Africa",2271,46405716,83.1686068128178
"America",2271,139844040,79.7426316016381
"Asia",2271,33764286,88.7971672003888
"Africa",2272,46298719,83.2074147169313
"America",2272,138400114,79.951794186772
"Asia",2272,33715673,88.813296767319
"Africa",2273,46191722,83.2462226210449
"America",2273,136956188,80.1609567719059
"Asia",2273,33667060,88.8294263342492
"Africa",2274,46084725,83.2850305251584
"America",2274,135512262,80.3701193570399
"Asia",2274,33618447,88.8455559011794
"Africa",2275,45977728,83.323838429272
"America",2275,134068336,80.5792819421738
"Asia",2275,33569834,88.8616854681096
"Africa",2276,45870731,83.3626463333855
"America",2276,132624410,80.7884445273077
"Asia",2276,33521221,88.8778150350398
"Africa",2277,45763734,83.4014542374991
"America",2277,131180484,80.9976071124417
"Asia",2277,33472608,88.89394460197
"Africa",2278,45656737,83.4402621416126
"America",2278,129736558,81.2067696975756
"Asia",2278,33423995,88.9100741689002
"Africa",2279,45549740,83.4790700457262
"America",2279,128292632,81.4159322827095
"Asia",2279,33375382,88.9262037358304
"Africa",2280,45442743,83.5178779498398
"America",2280,126848706,81.6250948678435
"Asia",2280,33326769,88.9423333027606
"Africa",2281,45335746,83.5566858539533
"America",2281,125404780,81.8342574529774
"Asia",2281,33278156,88.9584628696908
"Africa",2282,45228749,83.5954937580669
"America",2282,123960854,82.0434200381113
"Asia",2282,33229543,88.974592436621
"Africa",2283,45121752,83.6343016621804
"America",2283,122516928,82.2525826232452
"Asia",2283,33180930,88.9907220035512
"Africa",2284,45014755,83.673109566294
"America",2284,121073008,82.461744339238
"Asia",2284,33132317,89.0068515704814
"Africa",2285,44907758,83.7119174704075
"America",2285,119629332,82.6708707101572
"Asia",2285,33083704,89.0229811374116
"Africa",2286,44800761,83.7507253745211
"America",2286,118185656,82.8799970810763
"Asia",2286,33035091,89.0391107043418
"Africa",2287,44693764,83.7895332786347
"America",2287,116741980,83.0891234519955
"Asia",2287,32986478,89.055240271272
"Africa",2288,44586767,83.8283411827482
"America",2288,115298304,83.2982498229147
"Asia",2288,32937865,89.0713698382022
"Africa",2289,44479770,83.8671490868618
"America",2289,113854628,83.5073761938338
"Asia",2289,32889252,89.0874994051324
"Africa",2290,44372773,83.9059569909753
"America",2290,112410952,83.716502564753
"Asia",2290,32840639,89.1036289720626
"Africa",2291,44265776,83.9447648950889
"America",2291,110967276,83.9256289356721
"Asia",2291,32792026,89.1197585389928
"Africa",2292,44158779,83.9835727992024
"America",2292,109523600,84.1347553065913
"Asia",2292,32743413,89.135888105923
"Africa",2293,44051782,84.022380703316
"America",2293,108079924,84.3438816775105
"Asia",2293,32694800,89.1520176728532
"Africa",2294,43944904,84.061145446027
"America",2294,106636248,84.5530080484296
"Asia",2294,32646187,89.1681472397834
"Africa",2295,43838059,84.0998982196096
"America",2295,105192572,84.7621344193488
"Asia",2295,32597574,89.1842768067136
"Africa",2296,43731214,84.1386509931921
"America",2296,103748896,84.9712607902679
"Asia",2296,32548961,89.2004063736438
"Africa",2297,43624369,84.1774037667747
"America",2297,102305220,85.1803871611871
"Asia",2297,32500348,89.216535940574
"Africa",2298,43517524,84.2161565403572
"America",2298,100861544,85.3895135321062
"Asia",2298,32451735,89.2326655075043
"Africa",2299,43410679,84.2549093139398
"America",2299,99417868,85.5986399030254
"Asia",2299,32403122,89.2487950744345
"Africa",2300,43303834,84.2936620875223
"America",2300,97974192,85.8077662739446
"Asia",2300,32354509,89.2649246413647
"Africa",2301,43196989,84.3324148611049
"America",2301,96530516,86.0168926448637
"Asia",2301,32305896,89.2810542082949
"Africa",2302,43090144,84.3711676346875
"America",2302,95086840,86.2260190157829
"Asia",2302,32257283,89.2971837752251
"Africa",2303,42983299,84.40992040827
"America",2303,93643164,86.435145386702
"Asia",2303,32208670,89.3133133421553
"Africa",2304,42876454,84.4486731818526
"America",2304,92199488,86.6442717576212
"Asia",2304,32160057,89.3294429090855
"Africa",2305,42769609,84.4874259554351
"America",2305,90755812,86.8533981285403
"Asia",2305,32111444,89.3455724760157
"Africa",2306,42662764,84.5261787290177
"America",2306,89312136,87.0625244994595
"Asia",2306,32062831,89.3617020429459
"Africa",2307,42555919,84.5649315026002
"America",2307,87868460,87.2716508703787
"Asia",2307,32014218,89.3778316098761
"Africa",2308,42449074,84.6036842761828
"America",2308,86424784,87.4807772412978
"Asia",2308,31965605,89.3939611768063
"Africa",2309,42342229,84.6424370497654
"America",2309,84981108,87.689903612217
"Asia",2309,31916992,89.4100907437365
"Africa",2310,42235384,84.6811898233479
"America",2310,83537454,87.8990267962852
"Asia",2310,31868379,89.4262203106667
"Africa",2311,42128539,84.7199425969305
"America",2311,82094835,88.1080000535043
"Asia",2311,31819766,89.4423498775969
"Africa",2312,42021694,84.758695370513
"America",2312,80652216,88.3169733107234
"Asia",2312,31771153,89.4584794445271
"Africa",2313,41914849,84.7974481440956
"America",2313,79737898,88.4494185444227
"Asia",2313,31722540,89.4746090114573
"Africa",2314,41808004,84.8362009176782
"America",2314,79440365,88.4925182402815
"Asia",2314,31673927,89.4907385783875
"Africa",2315,41701159,84.8749536912607
"America",2315,79142832,88.5356179361404
"Asia",2315,31625314,89.5068681453177
"Africa",2316,41594314,84.9137064648433
"America",2316,78845299,88.5787176319992
"Asia",2316,31576701,89.5229977122479
"Africa",2317,41487469,84.9524592384258
"America",2317,78547766,88.621817327858
"Asia",2317,31528088,89.5391272791781
"Africa",2318,41380624,84.9912120120084
"America",2318,78250233,88.6649170237169
"Asia",2318,31479475,89.5552568461083
"Africa",2319,41273779,85.0299647855909
"America",2319,77952700,88.7080167195757
"Asia",2319,31430862,89.5713864130385
"Africa",2320,41166934,85.0687175591735
"America",2320,77655167,88.7511164154345
"Asia",2320,31382249,89.5875159799687
"Africa",2321,41060089,85.1074703327561
"America",2321,77357634,88.7942161112933
"Asia",2321,31333636,89.6036455468989
"Africa",2322,40953244,85.1462231063386
"America",2322,77060101,88.8373158071522
"Asia",2322,31285023,89.6197751138291
"Africa",2323,40846399,85.1849758799212
"America",2323,76762568,88.880415503011
"Asia",2323,31239229,89.634969349692
"Africa",2324,40739554,85.2237286535037
"America",2324,76465035,88.9235151988698
"Asia",2324,31193676,89.6500836228776
"Africa",2325,40632709,85.2624814270863
"America",2325,76167502,88.9666148947287
"Asia",2325,31148123,89.6651978960632
"Africa",2326,40525864,85.3012342006688
"America",2326,75869969,89.0097145905875
"Asia",2326,31102570,89.6803121692488
"Africa",2327,40419019,85.3399869742514
"America",2327,75572436,89.0528142864463
"Asia",2327,31057017,89.6954264424344
"Africa",2328,40312174,85.378739747834
"America",2328,75274903,89.0959139823051
"Asia",2328,31011464,89.71054071562
"Africa",2329,40205329,85.4174925214165
"America",2329,74977370,89.139013678164
"Asia",2329,30965911,89.7256549888056
"Africa",2330,40098484,85.4562452949991
"America",2330,74679837,89.1821133740228
"Asia",2330,30920358,89.7407692619912
"Africa",2331,39991639,85.4949980685816
"America",2331,74382304,89.2252130698816
"Asia",2331,30874805,89.7558835351768
"Africa",2332,39884794,85.5337508421642
"America",2332,74084771,89.2683127657404
"Asia",2332,30829252,89.7709978083624
"Africa",2333,39777949,85.5725036157468
"America",2333,73787238,89.3114124615993
"Asia",2333,30783699,89.786112081548
"Africa",2334,39671104,85.6112563893293
"America",2334,73489705,89.3545121574581
"Asia",2334,30738146,89.8012263547336
"Africa",2335,39564259,85.6500091629119
"America",2335,73192172,89.3976118533169
"Asia",2335,30692593,89.8163406279192
"Africa",2336,39457414,85.6887619364944
"America",2336,72894639,89.4407115491758
"Asia",2336,30647040,89.8314549011048
"Africa",2337,39350569,85.727514710077
"America",2337,72597106,89.4838112450346
"Asia",2337,30601487,89.8465691742904
"Africa",2338,39243724,85.7662674836595
"America",2338,72299573,89.5269109408934
"Asia",2338,30555934,89.861683447476
"Africa",2339,39136879,85.8050202572421
"America",2339,72002040,89.5700106367522
"Asia",2339,30510381,89.8767977206616
"Africa",2340,39030034,85.8437730308247
"America",2340,71704507,89.6131103326111
"Asia",2340,30464828,89.8919119938472
"Africa",2341,38923189,85.8825258044072
"America",2341,71406974,89.6562100284699
"Asia",2341,30419275,89.9070262670328
"Africa",2342,38816344,85.9212785779898
"America",2342,71109441,89.6993097243287
"Asia",2342,30373722,89.9221405402184
"Africa",2343,38709499,85.9600313515723
"America",2343,70811908,89.7424094201876
"Asia",2343,30328169,89.937254813404
"Africa",2344,38602654,85.9987841251549
"America",2344,70514375,89.7855091160464
"Asia",2344,30282616,89.9523690865896
"Africa",2345,38495809,86.0375368987375
"America",2345,70216842,89.8286088119052
"Asia",2345,30237063,89.9674833597752
"Africa",2346,38388964,86.07628967232
"America",2346,69919309,89.8717085077641
"Asia",2346,30191510,89.9825976329607
"Africa",2347,38282119,86.1150424459026
"America",2347,69621776,89.9148082036229
"Asia",2347,30145957,89.9977119061463
"Africa",2348,38175274,86.1537952194851
"America",2348,69324448,89.9578782038256
"Asia",2348,30100404,90.012826179332
"Africa",2349,38068429,86.1925479930677
"America",2349,69027138,90.0009455966048
"Asia",2349,30054851,90.0279404525176
"Africa",2350,37961584,86.2313007666502
"America",2350,68729828,90.0440129893841
"Asia",2350,30009298,90.0430547257031
"Africa",2351,37854739,86.2700535402328
"America",2351,68432518,90.0870803821633
"Asia",2351,29963745,90.0581689988887
"Africa",2352,37747894,86.3088063138154
"America",2352,68135208,90.1301477749426
"Asia",2352,29918192,90.0732832720743
"Africa",2353,37641049,86.3475590873979
"America",2353,67854467,90.1708150344234
"Asia",2353,29872639,90.08839754526
"Africa",2354,37534204,86.3863118609805
"America",2354,67600391,90.2076196857563
"Asia",2354,29827086,90.1035118184455
"Africa",2355,37427359,86.425064634563
"America",2355,67346315,90.2444243370892
"Asia",2355,29781533,90.1186260916311
"Africa",2356,37320514,86.4638174081456
"America",2356,67092239,90.2812289884221
"Asia",2356,29735980,90.1337403648167
"Africa",2357,37213669,86.5025701817281
"America",2357,66838163,90.3180336397549
"Asia",2357,29690427,90.1488546380023
"Africa",2358,37106824,86.5413229553107
"America",2358,66584087,90.3548382910878
"Asia",2358,29644874,90.1639689111879
"Africa",2359,36999979,86.5800757288933
"America",2359,66330011,90.3916429424207
"Asia",2359,29599321,90.1790831843735
"Africa",2360,36893134,86.6188285024758
"America",2360,66075935,90.4284475937536
"Asia",2360,29553768,90.1941974575591
"Africa",2361,36786289,86.6575812760584
"America",2361,65821859,90.4652522450865
"Asia",2361,29508215,90.2093117307447
"Africa",2362,36679444,86.6963340496409
"America",2362,65567794,90.5020553029939
"Asia",2362,29462662,90.2244260039303
"Africa",2363,36572599,86.7350868232235
"America",2363,65313774,90.5388518423427
"Asia",2363,29417109,90.2395402771159
"Africa",2364,36465754,86.7738395968061
"America",2364,65059754,90.5756483816915
"Asia",2364,29371556,90.2546545503015
"Africa",2365,36358909,86.8125923703886
"America",2365,64805734,90.6124449210403
"Asia",2365,29326003,90.2697688234871
"Africa",2366,36252064,86.8513451439712
"America",2366,64551714,90.649241460389
"Asia",2366,29280450,90.2848830966727
"Africa",2367,36145219,86.8900979175537
"America",2367,64297694,90.6860379997378
"Asia",2367,29234897,90.2999973698583
"Africa",2368,36038374,86.9288506911363
"America",2368,64043674,90.7228345390866
"Asia",2368,29189344,90.3151116430439
"Africa",2369,35931529,86.9676034647188
"America",2369,63789654,90.7596310784354
"Asia",2369,29143791,90.3302259162295
"Africa",2370,35824684,87.0063562383014
"America",2370,63535634,90.7964276177841
"Asia",2370,29098238,90.3453401894151
"Africa",2371,35717839,87.045109011884
"America",2371,63281614,90.8332241571329
"Asia",2371,29052685,90.3604544626007
"Africa",2372,35610994,87.0838617854665
"America",2372,63027594,90.8700206964817
"Asia",2372,29007132,90.3755687357863
"Africa",2373,35504149,87.1226145590491
"America",2373,62773574,90.9068172358305
"Asia",2373,28961579,90.3906830089719
"Africa",2374,35397304,87.1613673326316
"America",2374,62519554,90.9436137751792
"Asia",2374,28916026,90.4057972821575
"Africa",2375,35290459,87.2001201062142
"America",2375,62265534,90.980410314528
"Asia",2375,28870473,90.4209115553431
"Africa",2376,35183614,87.2388728797967
"America",2376,62011514,91.0172068538768
"Asia",2376,28824920,90.4360258285287
"Africa",2377,35076769,87.2776256533793
"America",2377,61757494,91.0540033932256
"Asia",2377,28779367,90.4511401017143
"Africa",2378,34969924,87.3163784269619
"America",2378,61503474,91.0907999325743
"Asia",2378,28733814,90.4662543748999
"Africa",2379,34863079,87.3551312005444
"America",2379,61249454,91.1275964719231
"Asia",2379,28688261,90.4813686480855
"Africa",2380,34756234,87.393883974127
"America",2380,60995434,91.1643930112719
"Asia",2380,28642708,90.4964829212711
"Africa",2381,34649389,87.4326367477095
"America",2381,60741414,91.2011895506207
"Asia",2381,28598232,90.511239850874
"Africa",2382,34542544,87.4713895212921
"America",2382,60487394,91.2379860899695
"Asia",2382,28555044,90.5255694280773
"Africa",2383,34435699,87.5101422948747
"America",2383,60233374,91.2747826293182
"Asia",2383,28511856,90.5398990052805
"Africa",2384,34328854,87.5488950684572
"America",2384,59979354,91.311579168667
"Asia",2384,28468668,90.5542285824838
"Africa",2385,34222009,87.5876478420398
"America",2385,59725334,91.3483757080158
"Asia",2385,28425480,90.5685581596871
"Africa",2386,34115164,87.6264006156223
"America",2386,59471314,91.3851722473646
"Asia",2386,28382292,90.5828877368903
"Africa",2387,34008319,87.6651533892049
"America",2387,59217294,91.4219687867133
"Asia",2387,28339104,90.5972173140936
"Africa",2388,33901474,87.7039061627874
"America",2388,58963274,91.4587653260621
"Asia",2388,28295916,90.6115468912968
"Africa",2389,33794629,87.74265893637
"America",2389,58709254,91.4955618654109
"Asia",2389,28252728,90.6258764685001
"Africa",2390,33687784,87.7814117099526
"America",2390,58455234,91.5323584047597
"Asia",2390,28209540,90.6402060457033
"Africa",2391,33580939,87.8201644835351
"America",2391,58201214,91.5691549441084
"Asia",2391,28166352,90.6545356229066
"Africa",2392,33474094,87.8589172571177
"America",2392,57947194,91.6059514834572
"Asia",2392,28123164,90.6688652001098
"Africa",2393,33367249,87.8976700307002
"America",2393,57693174,91.642748022806
"Asia",2393,28079976,90.683194777313
"Africa",2394,33260404,87.9364228042828
"America",2394,57439154,91.6795445621548
"Asia",2394,28036788,90.6975243545163
"Africa",2395,33153559,87.9751755778653
"America",2395,57185134,91.7163411015035
"Asia",2395,27993600,90.7118539317195
"Africa",2396,33046714,88.0139283514479
"America",2396,56931114,91.7531376408523
"Asia",2396,27950412,90.7261835089228
"Africa",2397,32939869,88.0526811250305
"America",2397,56677094,91.7899341802011
"Asia",2397,27907224,90.7405130861261
"Africa",2398,32833024,88.091433898613
"America",2398,56423074,91.8267307195499
"Asia",2398,27864036,90.7548426633293
"Africa",2399,32726179,88.1301866721956
"America",2399,56169054,91.8635272588987
"Asia",2399,27820848,90.7691722405326
"Africa",2400,32619334,88.1689394457781
"America",2400,55915034,91.9003237982474
"Asia",2400,27777660,90.7835018177358
