"cont","year","fc","perc"
"America",2259,221401278,67.7886263687114
"Asia",2259,39652479,86.6530202077875
"Africa",2260,48688758,82.2945724825655
"America",2260,219818798,68.0188592517576
"Asia",2260,39554245,86.6860856615995
"Africa",2261,48549463,82.3452264246119
"America",2261,218236318,68.2490921348037
"Asia",2261,39456011,86.7191511154116
"Africa",2262,48410168,82.3958803666582
"America",2262,216653838,68.4793250178499
"Asia",2262,39357777,86.7522165692236
"Africa",2263,48270873,82.4465343087046
"America",2263,215071358,68.709557900896
"Asia",2263,39259543,86.7852820230357
"Africa",2264,48131578,82.497188250751
"America",2264,213488878,68.9397907839422
"Asia",2264,39161309,86.8183474768478
"Africa",2265,47992283,82.5478421927973
"America",2265,211906398,69.1700236669883
"Asia",2265,39063075,86.8514129306598
"Africa",2266,47852988,82.5984961348437
"America",2266,210323918,69.4002565500344
"Asia",2266,38964841,86.8844783844719
"Africa",2267,47713693,82.64915007689
"America",2267,208741438,69.6304894330806
"Asia",2267,38866607,86.9175438382839
"Africa",2268,47574398,82.6998040189364
"America",2268,207158958,69.8607223161267
"Asia",2268,38768373,86.950609292096
"Africa",2269,47435103,82.7504579609827
"America",2269,205576478,70.0909551991729
"Asia",2269,38670139,86.9836747459081
"Africa",2270,47295808,82.8011119030291
"America",2270,203993998,70.321188082219
"Asia",2270,38571905,87.0167401997201
"Africa",2271,47156513,82.8517658450754
"America",2271,202411518,70.5514209652652
"Asia",2271,38473671,87.0498056535322
"Africa",2272,47017218,82.9024197871218
"America",2272,200829038,70.7816538483113
"Asia",2272,38375437,87.0828711073443
"Africa",2273,46877923,82.9530737291682
"America",2273,199246558,71.0118867313575
"Asia",2273,38277203,87.1159365611563
"Africa",2274,46738628,83.0037276712145
"America",2274,197664078,71.2421196144036
"Asia",2274,38178969,87.1490020149684
"Africa",2275,46599333,83.0543816132609
"America",2275,196081598,71.4723524974498
"Asia",2275,38080735,87.1820674687804
"Africa",2276,46460038,83.1050355553072
"America",2276,194499118,71.7025853804959
"Asia",2276,38007854,87.2065991313339
"Africa",2277,46320743,83.1556894973536
"America",2277,192916638,71.9328182635421
"Asia",2277,37959535,87.2228632523383
"Africa",2278,46181448,83.2063434393999
"America",2278,191334158,72.1630511465882
"Asia",2278,37911216,87.2391273733427
"Africa",2279,46042153,83.2569973814463
"America",2279,189751678,72.3932840296344
"Asia",2279,37862897,87.2553914943471
"Africa",2280,45902858,83.3076513234926
"America",2280,188169198,72.6235169126805
"Asia",2280,37814578,87.2716556153514
"Africa",2281,45763563,83.358305265539
"America",2281,186586718,72.8537497957267
"Asia",2281,37766259,87.2879197363558
"Africa",2282,45624268,83.4089592075854
"America",2282,185004238,73.0839826787728
"Asia",2282,37717940,87.3041838573602
"Africa",2283,45484973,83.4596131496317
"America",2283,183421758,73.314215561819
"Asia",2283,37669621,87.3204479783646
"Africa",2284,45345678,83.5102670916781
"America",2284,181839278,73.5444484448651
"Asia",2284,37621302,87.336712099369
"Africa",2285,45206383,83.5609210337244
"America",2285,180256798,73.7746813279113
"Asia",2285,37572983,87.3529762203734
"Africa",2286,45067088,83.6115749757708
"America",2286,178674318,74.0049142109574
"Asia",2286,37527039,87.3684409190515
"Africa",2287,44944855,83.6560244053853
"America",2287,177091838,74.2351470940035
"Asia",2287,37481627,87.3837265471284
"Africa",2288,44838784,83.694596603144
"America",2288,175509358,74.4653799770497
"Asia",2288,37436215,87.3990121752054
"Africa",2289,44732713,83.7331688009027
"America",2289,173926878,74.6956128600958
"Asia",2289,37390803,87.4142978032824
"Africa",2290,44626642,83.7717409986614
"America",2290,172344398,74.925845743142
"Asia",2290,37345391,87.4295834313593
"Africa",2291,44520571,83.8103131964201
"America",2291,170761918,75.1560786261881
"Asia",2291,37299979,87.4448690594363
"Africa",2292,44414500,83.8488853941788
"America",2292,169179438,75.3863115092343
"Asia",2292,37254567,87.4601546875133
"Africa",2293,44308429,83.8874575919375
"America",2293,167596958,75.6165443922804
"Asia",2293,37209155,87.4754403155903
"Africa",2294,44202358,83.9260297896962
"America",2294,166014478,75.8467772753266
"Asia",2294,37163743,87.4907259436672
"Africa",2295,44096287,83.9646019874549
"America",2295,164431998,76.0770101583727
"Asia",2295,37118331,87.5060115717442
"Africa",2296,43990216,84.0031741852136
"America",2296,162849518,76.3072430414189
"Asia",2296,37072919,87.5212971998212
"Africa",2297,43884145,84.0417463829723
"America",2297,161267038,76.537475924465
"Asia",2297,37027507,87.5365828278981
"Africa",2298,43778074,84.0803185807311
"America",2298,159684558,76.7677088075112
"Asia",2298,36982733,87.5516537058934
"Africa",2299,43672003,84.1188907784898
"America",2299,158102078,76.9979416905573
"Asia",2299,36943670,87.5648022677178
"Africa",2300,43565932,84.1574629762485
"America",2300,156519598,77.2281745736035
"Asia",2300,36904607,87.5779508295422
"Africa",2301,43460306,84.1958733519446
"America",2301,154937118,77.4584074566496
"Asia",2301,36865544,87.5910993913666
"Africa",2302,43354715,84.2342710000627
"America",2302,153354864,77.6886074592603
"Asia",2302,36826481,87.604247953191
"Africa",2303,43249124,84.2726686481809
"America",2303,151773787,77.9186362217267
"Asia",2303,36787418,87.6173965150155
"Africa",2304,43143533,84.311066296299
"America",2304,150192710,78.1486649841932
"Asia",2304,36748355,87.6305450768399
"Africa",2305,43037942,84.3494639444171
"America",2305,148611633,78.3786937466597
"Asia",2305,36709292,87.6436936386643
"Africa",2306,42932351,84.3878615925353
"America",2306,147030556,78.6087225091262
"Asia",2306,36670229,87.6568422004888
"Africa",2307,42826760,84.4262592406534
"America",2307,145449479,78.8387512715926
"Asia",2307,36631166,87.6699907623132
"Africa",2308,42721169,84.4646568887716
"America",2308,143868402,79.0687800340591
"Asia",2308,36592103,87.6831393241376
"Africa",2309,42615578,84.5030545368897
"America",2309,142294808,79.2977201049378
"Asia",2309,36553040,87.696287885962
"Africa",2310,42509987,84.5414521850079
"America",2310,140727867,79.5256922398104
"Asia",2310,36513977,87.7094364477864
"Africa",2311,42404396,84.579849833126
"America",2311,139160926,79.7536643746831
"Asia",2311,36474914,87.7225850096109
"Africa",2312,42298805,84.6182474812441
"America",2312,137593985,79.9816365095557
"Asia",2312,36435851,87.7357335714353
"Africa",2313,42193214,84.6566451293623
"America",2313,136027044,80.2096086444283
"Asia",2313,36396788,87.7488821332597
"Africa",2314,42087623,84.6950427774804
"America",2314,134460103,80.4375807793009
"Asia",2314,36357725,87.7620306950841
"Africa",2315,41982032,84.7334404255986
"America",2315,132893162,80.6655529141735
"Asia",2315,36318662,87.7751792569086
"Africa",2316,41876441,84.7718380737167
"America",2316,131326221,80.8935250490461
"Asia",2316,36279599,87.788327818733
"Africa",2317,41770850,84.8102357218349
"America",2317,129759280,81.1214971839187
"Asia",2317,36240536,87.8014763805574
"Africa",2318,41665259,84.848633369953
"America",2318,128209906,81.3469135196302
"Asia",2318,36201473,87.8146249423818
"Africa",2319,41559668,84.8870310180711
"America",2319,126739462,81.560846435988
"Asia",2319,36162410,87.8277735042063
"Africa",2320,41454077,84.9254286661893
"America",2320,125269018,81.7747793523459
"Asia",2320,36123347,87.8409220660307
"Africa",2321,41348486,84.9638263143074
"America",2321,123798574,81.9887122687037
"Asia",2321,36084284,87.8540706278551
"Africa",2322,41242895,85.0022239624256
"America",2322,122328130,82.2026451850615
"Asia",2322,36045221,87.8672191896795
"Africa",2323,41137304,85.0406216105437
"America",2323,120997920,82.3961756457035
"Asia",2323,36006158,87.880367751504
"Africa",2324,41031713,85.0790192586619
"America",2324,119739999,82.5791888771341
"Asia",2324,35967095,87.8935163133284
"Africa",2325,40926122,85.11741690678
"America",2325,118482078,82.7622021085647
"Asia",2325,35928032,87.9066648751528
"Africa",2326,40820531,85.1558145548981
"America",2326,117224157,82.9452153399953
"Asia",2326,35888969,87.9198134369772
"Africa",2327,40714940,85.1942122030163
"America",2327,115966236,83.1282285714259
"Asia",2327,35849906,87.9329619988017
"Africa",2328,40609349,85.2326098511344
"America",2328,114708315,83.3112418028565
"Asia",2328,35810843,87.9461105606261
"Africa",2329,40503758,85.2710074992526
"America",2329,113450394,83.4942550342871
"Asia",2329,35771780,87.9592591224505
"Africa",2330,40398167,85.3094051473707
"America",2330,112192486,83.6772663743652
"Asia",2330,35732717,87.9724076842749
"Africa",2331,40292576,85.3478027954889
"America",2331,110934802,83.8602451249851
"Asia",2331,35693654,87.9855562460994
"Africa",2332,40186985,85.386200443607
"America",2332,109677118,84.0432238756051
"Asia",2332,35654591,87.9987048079238
"Africa",2333,40081394,85.4245980917251
"America",2333,108419434,84.226202626225
"Asia",2333,35615528,88.0118533697482
"Africa",2334,39975803,85.4629957398433
"America",2334,107161750,84.4091813768449
"Asia",2334,35576465,88.0250019315726
"Africa",2335,39870212,85.5013933879614
"America",2335,105904066,84.5921601274648
"Asia",2335,35537402,88.0381504933971
"Africa",2336,39764648,85.5397812176623
"America",2336,104646382,84.7751388780847
"Asia",2336,35498339,88.0512990552215
"Africa",2337,39659155,85.5781432285622
"America",2337,103388698,84.9581176287047
"Asia",2337,35459276,88.0644476170459
"Africa",2338,39553662,85.616505239462
"America",2338,102131014,85.1410963793246
"Asia",2338,35420213,88.0775961788703
"Africa",2339,39448169,85.6548672503619
"America",2339,100873330,85.3240751299445
"Asia",2339,35381150,88.0907447406948
"Africa",2340,39342676,85.6932292612617
"America",2340,99615646,85.5070538805644
"Asia",2340,35342087,88.1038933025192
"Africa",2341,39237183,85.7315912721616
"America",2341,98357962,85.6900326311843
"Asia",2341,35303024,88.1170418643436
"Africa",2342,39131690,85.7699532830615
"America",2342,97100278,85.8730113818043
"Asia",2342,35263961,88.130190426168
"Africa",2343,39026197,85.8083152939613
"America",2343,95842594,86.0559901324242
"Asia",2343,35224898,88.1433389879925
"Africa",2344,38920704,85.8466773048612
"America",2344,94584910,86.2389688830441
"Asia",2344,35185835,88.1564875498169
"Africa",2345,38815211,85.885039315761
"America",2345,93327226,86.421947633664
"Asia",2345,35146772,88.1696361116413
"Africa",2346,38709718,85.9234013266609
"America",2346,92069542,86.6049263842839
"Asia",2346,35107709,88.1827846734657
"Africa",2347,38604225,85.9617633375608
"America",2347,90811858,86.7879051349039
"Asia",2347,35068646,88.1959332352902
"Africa",2348,38498732,86.0001253484606
"America",2348,89554174,86.9708838855238
"Asia",2348,35029583,88.2090817971146
"Africa",2349,38393239,86.0384873593605
"America",2349,88296490,87.1538626361437
"Asia",2349,34990520,88.222230358939
"Africa",2350,38287746,86.0768493702603
"America",2350,87038806,87.3368413867636
"Asia",2350,34951457,88.2353789207634
"Africa",2351,38182253,86.1152113811602
"America",2351,85892152,87.5036665322798
"Asia",2351,34912394,88.2485274825879
"Africa",2352,38076760,86.1535733920601
"America",2352,85646732,87.5393723574132
"Asia",2352,34873331,88.2616760444123
"Africa",2353,37971267,86.1919354029599
"America",2353,85401312,87.5750781825467
"Asia",2353,34834268,88.2748246062367
"Africa",2354,37865774,86.2302974138598
"America",2354,85155892,87.6107840076801
"Asia",2354,34795205,88.2879731680611
"Africa",2355,37760281,86.2686594247597
"America",2355,84910472,87.6464898328136
"Asia",2355,34756142,88.3011217298856
"Africa",2356,37654788,86.3070214356595
"America",2356,84665055,87.6821952214811
"Asia",2356,34717079,88.31427029171
"Africa",2357,37549295,86.3453834465594
"America",2357,84419692,87.7178927537613
"Asia",2357,34678016,88.3274188535344
"Africa",2358,37443802,86.3837454574592
"America",2358,84174329,87.7535902860416
"Asia",2358,34638953,88.3405674153588
"Africa",2359,37338309,86.4221074683591
"America",2359,83928966,87.7892878183218
"Asia",2359,34599890,88.3537159771833
"Africa",2360,37232816,86.460469479259
"America",2360,83683603,87.8249853506021
"Asia",2360,34560827,88.3668645390077
"Africa",2361,37127323,86.4988314901588
"America",2361,83438240,87.8606828828823
"Asia",2361,34521764,88.3800131008321
"Africa",2362,37021830,86.5371935010587
"America",2362,83192877,87.8963804151626
"Asia",2362,34482701,88.3931616626565
"Africa",2363,36916337,86.5755555119586
"America",2363,82947514,87.9320779474428
"Asia",2363,34443638,88.4063102244809
"Africa",2364,36810844,86.6139175228584
"America",2364,82702151,87.9677754797231
"Asia",2364,34404575,88.4194587863054
"Africa",2365,36705351,86.6522795337583
"America",2365,82456788,88.0034730120033
"Asia",2365,34365512,88.4326073481298
"Africa",2366,36599858,86.6906415446581
"America",2366,82211425,88.0391705442836
"Asia",2366,34326449,88.4457559099542
"Africa",2367,36494365,86.729003555558
"America",2367,81966062,88.0748680765638
"Asia",2367,34287386,88.4589044717787
"Africa",2368,36388872,86.7673655664579
"America",2368,81720699,88.1105656088441
"Asia",2368,34248323,88.4720530336031
"Africa",2369,36283379,86.8057275773577
"America",2369,81475336,88.1462631411243
"Asia",2369,34209260,88.4852015954275
"Africa",2370,36177886,86.8440895882576
"America",2370,81229973,88.1819606734046
"Asia",2370,34170197,88.4983501572519
"Africa",2371,36072393,86.8824515991574
"America",2371,80984610,88.2176582056848
"Asia",2371,34131134,88.5114987190764
"Africa",2372,35966900,86.9208136100573
"America",2372,80739247,88.2533557379651
"Asia",2372,34092071,88.5246472809008
"Africa",2373,35861407,86.9591756209572
"America",2373,80493884,88.2890532702453
"Asia",2373,34053008,88.5377958427252
"Africa",2374,35755914,86.997537631857
"America",2374,80248521,88.3247508025256
"Asia",2374,34013945,88.5509444045496
"Africa",2375,35650421,87.0358996427569
"America",2375,80003158,88.3604483348058
"Asia",2375,33974882,88.564092966374
"Africa",2376,35544928,87.0742616536567
"America",2376,79757872,88.3961346644598
"Asia",2376,33935819,88.5772415281985
"Africa",2377,35439435,87.1126236645566
"America",2377,79512633,88.4318141561472
"Asia",2377,33896756,88.5903900900229
"Africa",2378,35333942,87.1509856754565
"America",2378,79267394,88.4674936478345
"Asia",2378,33857693,88.6035386518473
"Africa",2379,35228449,87.1893476863563
"America",2379,79022155,88.5031731395218
"Asia",2379,33818630,88.6166872136718
"Africa",2380,35122956,87.2277096972562
"America",2380,78776916,88.5388526312091
"Asia",2380,33779567,88.6298357754962
"Africa",2381,35017463,87.2660717081561
"America",2381,78531677,88.5745321228965
"Asia",2381,33740504,88.6429843373206
"Africa",2382,34911970,87.3044337190559
"America",2382,78286438,88.6102116145838
"Asia",2382,33701441,88.656132899145
"Africa",2383,34806477,87.3427957299558
"America",2383,78041199,88.6458911062711
"Asia",2383,33662378,88.6692814609694
"Africa",2384,34700984,87.3811577408556
"America",2384,77795960,88.6815705979584
"Asia",2384,33623315,88.6824300227939
"Africa",2385,34595491,87.4195197517555
"America",2385,77550721,88.7172500896457
"Asia",2385,33584252,88.6955785846183
"Africa",2386,34489998,87.4578817626554
"America",2386,77305482,88.7529295813331
"Asia",2386,33545189,88.7087271464427
"Africa",2387,34384505,87.4962437735552
"America",2387,77060243,88.7886090730204
"Asia",2387,33506126,88.7218757082671
"Africa",2388,34279012,87.5346057844551
"America",2388,76815004,88.8242885647077
"Asia",2388,33467063,88.7350242700916
"Africa",2389,34173519,87.5729677953549
"America",2389,76569765,88.859968056395
"Asia",2389,33428000,88.748172831916
"Africa",2390,34068026,87.6113298062548
"America",2390,76324526,88.8956475480824
"Asia",2390,33388937,88.7613213937404
"Africa",2391,33962533,87.6496918171547
"America",2391,76079287,88.9313270397697
"Asia",2391,33349874,88.7744699555648
"Africa",2392,33857040,87.6880538280545
"America",2392,75834048,88.967006531457
"Asia",2392,33310811,88.7876185173893
"Africa",2393,33751547,87.7264158389544
"America",2393,75588809,89.0026860231443
"Asia",2393,33271748,88.8007670792137
"Africa",2394,33646054,87.7647778498543
"America",2394,75343570,89.0383655148316
"Asia",2394,33232685,88.8139156410381
"Africa",2395,33540561,87.8031398607541
"America",2395,75098331,89.074045006519
"Asia",2395,33193622,88.8270642028625
"Africa",2396,33435068,87.841501871654
"America",2396,74853092,89.1097244982063
"Asia",2396,33154559,88.840212764687
"Africa",2397,33329575,87.8798638825538
"America",2397,74607853,89.1454039898936
"Asia",2397,33115496,88.8533613265114
"Africa",2398,33224082,87.9182258934537
"America",2398,74362614,89.1810834815809
"Asia",2398,33076433,88.8665098883358
"Africa",2399,33118589,87.9565879043536
"America",2399,74117375,89.2167629732683
"Asia",2399,33037370,88.8796584501602
"Africa",2400,33013096,87.9949499152534
"America",2400,73872136,89.2524424649556
"Asia",2400,32998307,88.8928070119847
